bag_id,instance_idx,gt_label,attn_weight
file_22_bag_012,8,0,0.0
file_22_bag_012,9,0,0.0003
file_22_bag_012,10,1,0.0001
file_22_bag_012,11,0,0.0005
file_22_bag_012,12,0,0.0001
file_22_bag_012,13,0,0.0015
file_22_bag_012,14,0,0.0004
file_22_bag_012,15,0,0.0009
file_22_bag_012,16,0,0.0007
file_22_bag_012,17,0,0.001
file_22_bag_012,18,0,0.0012
file_22_bag_012,19,0,0.0022
file_22_bag_012,20,0,0.0001
file_22_bag_012,21,0,0.0018
file_22_bag_012,22,0,0.0001
file_22_bag_012,23,0,0.0041
file_22_bag_012,24,0,0.5686
file_22_bag_012,25,0,0.0059
file_22_bag_012,26,0,0.0009
file_22_bag_012,27,0,0.0062
file_22_bag_012,28,0,0.3986
file_22_bag_012,29,0,0.0006
file_22_bag_012,30,0,0.0
file_22_bag_012,31,0,0.0003
file_22_bag_012,32,0,0.0001
file_22_bag_012,33,0,0.0001
file_22_bag_012,34,1,0.0
file_22_bag_012,35,0,0.0
file_22_bag_012,36,0,0.0001
file_22_bag_012,37,0,0.0
file_22_bag_012,38,0,0.0001
file_22_bag_012,39,0,0.0001
file_22_bag_012,40,0,0.0
file_22_bag_012,41,0,0.0
file_22_bag_012,42,1,0.0
file_22_bag_012,43,1,0.0
file_22_bag_012,44,0,0.0
file_22_bag_012,45,0,0.0001
file_22_bag_012,46,0,0.0002
file_22_bag_012,47,0,0.0001
file_22_bag_012,48,0,0.0
file_22_bag_012,49,0,0.0
file_22_bag_012,50,0,0.0
file_22_bag_012,51,0,0.0002
file_22_bag_012,52,0,0.0001
file_22_bag_012,53,0,0.0001
file_22_bag_012,54,0,0.0001
file_22_bag_012,55,0,0.0002
file_22_bag_012,56,1,0.0
file_22_bag_012,57,1,0.0001
file_22_bag_012,58,0,0.0001
file_22_bag_012,59,0,0.0
file_22_bag_013,0,0,0.0204
file_22_bag_013,1,0,0.0186
file_22_bag_013,2,0,0.0249
file_22_bag_013,3,1,0.0137
file_22_bag_013,4,1,0.0212
file_22_bag_013,5,0,0.0128
file_22_bag_013,6,0,0.0133
file_22_bag_013,7,0,0.0126
file_22_bag_013,8,0,0.0109
file_22_bag_013,9,0,0.0095
file_22_bag_013,10,0,0.0307
file_22_bag_013,11,0,0.0105
file_22_bag_013,12,0,0.0118
file_22_bag_013,13,0,0.0068
file_22_bag_013,14,0,0.0277
file_22_bag_013,15,0,0.0226
file_22_bag_013,16,1,0.0061
file_22_bag_013,17,0,0.0249
file_22_bag_013,18,0,0.0108
file_22_bag_013,19,0,0.0254
file_22_bag_013,20,0,0.0168
file_22_bag_013,21,1,0.0133
file_22_bag_013,22,0,0.0193
file_22_bag_013,23,0,0.028
file_22_bag_013,24,0,0.0137
file_22_bag_013,25,0,0.0329
file_22_bag_013,26,0,0.016
file_22_bag_013,27,1,0.0044
file_22_bag_013,28,1,0.0097
file_22_bag_013,29,1,0.005
file_22_bag_013,30,0,0.0037
file_22_bag_013,31,0,0.0038
file_22_bag_013,32,0,0.0093
file_22_bag_013,33,1,0.003
file_22_bag_013,34,0,0.0343
file_22_bag_013,35,1,0.0063
file_22_bag_013,36,0,0.015
file_22_bag_013,37,0,0.0084
file_22_bag_013,38,0,0.0178
file_22_bag_013,39,0,0.0108
file_22_bag_013,40,0,0.0228
file_22_bag_013,41,0,0.0088
file_22_bag_013,42,0,0.0096
file_22_bag_013,43,0,0.013
file_22_bag_013,44,0,0.0283
file_22_bag_013,45,0,0.0263
file_22_bag_013,46,0,0.0063
file_22_bag_013,47,0,0.0029
file_22_bag_013,48,0,0.0231
file_22_bag_013,49,0,0.0328
file_22_bag_013,50,0,0.0182
file_22_bag_013,51,0,0.0175
file_22_bag_013,52,0,0.0076
file_22_bag_013,53,0,0.034
file_22_bag_013,54,0,0.0136
file_22_bag_013,55,0,0.0695
file_22_bag_013,56,0,0.0119
file_22_bag_013,57,0,0.0196
file_22_bag_013,58,0,0.0144
file_22_bag_013,59,0,0.0127
file_22_bag_014,0,0,0.0001
file_22_bag_014,1,0,0.0002
file_22_bag_014,2,0,0.0
file_22_bag_014,3,0,0.0001
file_22_bag_014,4,0,0.0
file_22_bag_014,5,0,0.0
file_22_bag_014,6,0,0.0001
file_22_bag_014,7,0,0.0001
file_22_bag_014,8,0,0.0001
file_22_bag_014,9,0,0.0003
file_22_bag_014,10,0,0.0001
file_22_bag_014,11,0,0.0001
file_22_bag_014,12,0,0.0001
file_22_bag_014,13,0,0.0
file_22_bag_014,14,0,0.0001
file_22_bag_014,15,0,0.0
file_22_bag_014,16,0,0.0
file_22_bag_014,17,0,0.0001
file_22_bag_014,18,0,0.0001
file_22_bag_014,19,0,0.0001
file_22_bag_014,20,0,0.0
file_22_bag_014,21,0,0.0
file_22_bag_014,22,0,0.0001
file_22_bag_014,23,0,0.0001
file_22_bag_014,24,0,0.0001
file_22_bag_014,25,0,0.0001
file_22_bag_014,26,0,0.0
file_22_bag_014,27,0,0.0001
file_22_bag_014,28,0,0.0001
file_22_bag_014,29,0,0.0001
file_22_bag_014,30,0,0.0
file_22_bag_014,31,0,0.0
file_22_bag_014,32,0,0.0002
file_22_bag_014,33,0,0.0001
file_22_bag_014,34,0,0.0002
file_22_bag_014,35,0,0.0
file_22_bag_014,36,0,0.0
file_22_bag_014,37,0,0.0001
file_22_bag_014,38,1,0.0
file_22_bag_014,39,0,0.0
file_22_bag_014,40,0,0.3556
file_22_bag_014,41,0,0.0
file_22_bag_014,42,0,0.0014
file_22_bag_014,43,0,0.0001
file_22_bag_014,44,0,0.0001
file_22_bag_014,45,0,0.0001
file_22_bag_014,46,0,0.0
file_22_bag_014,47,0,0.0003
file_22_bag_014,48,0,0.0097
file_22_bag_014,49,0,0.5387
file_22_bag_014,50,0,0.008
file_22_bag_014,51,0,0.0103
file_22_bag_014,52,0,0.0126
file_22_bag_014,53,0,0.0078
file_22_bag_014,54,0,0.0082
file_22_bag_014,55,0,0.0097
file_22_bag_014,56,0,0.0087
file_22_bag_014,57,0,0.0069
file_22_bag_014,58,0,0.0079
file_22_bag_014,59,0,0.0106
file_22_bag_017,0,0,0.0494
file_22_bag_017,1,0,0.0109
file_22_bag_017,2,0,0.0148
file_22_bag_017,3,0,0.0136
file_22_bag_017,4,0,0.0132
file_22_bag_017,5,0,0.0177
file_22_bag_017,6,0,0.0135
file_22_bag_017,7,0,0.0143
file_22_bag_017,8,0,0.0127
file_22_bag_017,9,0,0.0105
file_22_bag_017,10,0,0.0118
file_22_bag_017,11,0,0.0151
file_22_bag_017,12,0,0.013
file_22_bag_017,13,0,0.0131
file_22_bag_017,14,0,0.0224
file_22_bag_017,15,0,0.0137
file_22_bag_017,16,0,0.0127
file_22_bag_017,17,0,0.0127
file_22_bag_017,18,0,0.0232
file_22_bag_017,19,0,0.0324
file_22_bag_017,20,0,0.0111
file_22_bag_017,21,0,0.0153
file_22_bag_017,22,0,0.0122
file_22_bag_017,23,0,0.0146
file_22_bag_017,24,0,0.0525
file_22_bag_017,25,0,0.0106
file_22_bag_017,26,0,0.0809
file_22_bag_017,27,0,0.0371
file_22_bag_017,28,0,0.0002
file_22_bag_017,29,0,0.0003
file_22_bag_017,30,0,0.1267
file_22_bag_017,31,0,0.0158
file_22_bag_017,32,0,0.0155
file_22_bag_017,33,0,0.0316
file_22_bag_017,34,1,0.0005
file_22_bag_017,35,1,0.0001
file_22_bag_017,36,1,0.0
file_22_bag_017,37,1,0.0
file_22_bag_017,38,0,0.0006
file_22_bag_017,39,0,0.0031
file_22_bag_017,40,0,0.0124
file_22_bag_017,41,0,0.0026
file_22_bag_017,42,0,0.0003
file_22_bag_017,43,0,0.005
file_22_bag_017,44,0,0.0296
file_22_bag_017,45,0,0.0111
file_22_bag_017,46,0,0.0007
file_22_bag_017,47,0,0.0071
file_22_bag_017,48,0,0.0138
file_22_bag_017,49,0,0.0054
file_22_bag_017,50,0,0.0009
file_22_bag_017,51,0,0.001
file_22_bag_017,52,0,0.0015
file_22_bag_017,53,0,0.0004
file_22_bag_017,54,0,0.0033
file_22_bag_017,55,0,0.0114
file_22_bag_017,56,0,0.02
file_22_bag_017,57,0,0.0008
file_22_bag_017,58,0,0.0663
file_22_bag_017,59,1,0.0372
file_22_bag_018,0,1,0.0002
file_22_bag_018,1,1,0.0016
file_22_bag_018,2,1,0.001
file_22_bag_018,3,0,0.1628
file_22_bag_018,4,0,0.0002
file_22_bag_018,5,0,0.063
file_22_bag_018,6,1,0.0001
file_22_bag_018,7,0,0.0002
file_22_bag_018,8,0,0.0018
file_22_bag_018,9,0,0.0177
file_22_bag_018,10,0,0.0207
file_22_bag_018,11,0,0.0004
file_22_bag_018,12,0,0.0007
file_22_bag_018,13,0,0.0355
file_22_bag_018,14,0,0.0007
file_22_bag_018,15,0,0.0021
file_22_bag_018,16,0,0.0042
file_22_bag_018,17,0,0.001
file_22_bag_018,18,0,0.0024
file_22_bag_018,19,0,0.0211
file_22_bag_018,20,1,0.0001
file_22_bag_018,21,0,0.0003
file_22_bag_018,22,0,0.0001
file_22_bag_018,23,0,0.0001
file_22_bag_018,24,0,0.1206
file_22_bag_018,25,0,0.0018
file_22_bag_018,26,0,0.0023
file_22_bag_018,27,0,0.0013
file_22_bag_018,28,0,0.0103
file_22_bag_018,29,0,0.0004
file_22_bag_018,30,0,0.0001
file_22_bag_018,31,0,0.0
file_22_bag_018,32,0,0.0006
file_22_bag_018,33,0,0.0851
file_22_bag_018,34,1,0.0001
file_22_bag_018,35,1,0.0
file_22_bag_018,36,0,0.0002
file_22_bag_018,37,0,0.0065
file_22_bag_018,38,0,0.0022
file_22_bag_018,39,0,0.0004
file_22_bag_018,40,0,0.0064
file_22_bag_018,41,0,0.0002
file_22_bag_018,42,0,0.0002
file_22_bag_018,43,0,0.0812
file_22_bag_018,44,1,0.0
file_22_bag_018,45,1,0.0001
file_22_bag_018,46,0,0.0183
file_22_bag_018,47,0,0.008
file_22_bag_018,48,0,0.0257
file_22_bag_018,49,0,0.0003
file_22_bag_018,50,0,0.0286
file_22_bag_018,51,0,0.0335
file_22_bag_018,52,0,0.0247
file_22_bag_018,53,0,0.0001
file_22_bag_018,54,0,0.0001
file_22_bag_018,55,0,0.0747
file_22_bag_018,56,0,0.0002
file_22_bag_018,57,0,0.0005
file_22_bag_018,58,0,0.0016
file_22_bag_018,59,0,0.1258
file_22_bag_019,0,0,0.0421
file_22_bag_019,1,0,0.0354
file_22_bag_019,2,0,0.0297
file_22_bag_019,3,0,0.0312
file_22_bag_019,4,0,0.14
file_22_bag_019,5,0,0.1011
file_22_bag_019,6,0,0.0001
file_22_bag_019,7,0,0.2175
file_22_bag_019,8,0,0.0382
file_22_bag_019,9,0,0.0663
file_22_bag_019,10,0,0.006
file_22_bag_019,11,0,0.0001
file_22_bag_019,12,0,0.0001
file_22_bag_019,13,0,0.0
file_22_bag_019,14,0,0.0
file_22_bag_019,15,0,0.0004
file_22_bag_019,16,0,0.0146
file_22_bag_019,17,0,0.0041
file_22_bag_019,18,0,0.0003
file_22_bag_019,19,0,0.0001
file_22_bag_019,20,0,0.0
file_22_bag_019,21,1,0.0
file_22_bag_019,22,1,0.0
file_22_bag_019,23,0,0.0017
file_22_bag_019,24,0,0.0037
file_22_bag_019,25,0,0.1185
file_22_bag_019,26,0,0.0047
file_22_bag_019,27,0,0.0026
file_22_bag_019,28,0,0.0004
file_22_bag_019,29,0,0.0007
file_22_bag_019,30,0,0.0023
file_22_bag_019,31,0,0.0004
file_22_bag_019,32,0,0.0019
file_22_bag_019,33,0,0.0004
file_22_bag_019,34,0,0.015
file_22_bag_019,35,0,0.0056
file_22_bag_019,36,0,0.0022
file_22_bag_019,37,0,0.0004
file_22_bag_019,38,0,0.0066
file_22_bag_019,39,0,0.0363
file_22_bag_019,40,0,0.0023
file_22_bag_019,41,0,0.0003
file_22_bag_019,42,0,0.0008
file_22_bag_019,43,0,0.0022
file_22_bag_019,44,1,0.0
file_22_bag_019,45,1,0.0017
file_22_bag_019,46,0,0.002
file_22_bag_019,47,0,0.0031
file_22_bag_019,48,0,0.0109
file_22_bag_019,49,0,0.0009
file_22_bag_019,50,0,0.0014
file_22_bag_019,51,0,0.0023
file_22_bag_019,52,0,0.0012
file_22_bag_019,53,0,0.0018
file_22_bag_019,54,0,0.0007
file_22_bag_019,55,0,0.0002
file_22_bag_019,56,0,0.0014
file_22_bag_019,57,0,0.0079
file_22_bag_019,58,0,0.0083
file_22_bag_019,59,0,0.0196
file_22_bag_021,0,0,0.0013
file_22_bag_021,1,0,0.0006
file_22_bag_021,2,0,0.0373
file_22_bag_021,3,0,0.0924
file_22_bag_021,4,0,0.0022
file_22_bag_021,5,0,0.2017
file_22_bag_021,6,0,0.0048
file_22_bag_021,7,0,0.0022
file_22_bag_021,8,0,0.0013
file_22_bag_021,9,0,0.0192
file_22_bag_021,10,0,0.0045
file_22_bag_021,11,0,0.0045
file_22_bag_021,12,0,0.001
file_22_bag_021,13,0,0.0126
file_22_bag_021,14,0,0.006
file_22_bag_021,15,0,0.0004
file_22_bag_021,16,1,0.0049
file_22_bag_021,17,0,0.1099
file_22_bag_021,18,0,0.0147
file_22_bag_021,19,0,0.0104
file_22_bag_021,20,0,0.005
file_22_bag_021,21,0,0.0035
file_22_bag_021,22,0,0.1041
file_22_bag_021,23,0,0.0014
file_22_bag_021,24,0,0.0038
file_22_bag_021,25,0,0.0014
file_22_bag_021,26,0,0.002
file_22_bag_021,27,0,0.0167
file_22_bag_021,28,0,0.0383
file_22_bag_021,29,0,0.0463
file_22_bag_021,30,0,0.0047
file_22_bag_021,31,0,0.0018
file_22_bag_021,32,0,0.0006
file_22_bag_021,33,0,0.0076
file_22_bag_021,34,0,0.0006
file_22_bag_021,35,0,0.0098
file_22_bag_021,36,0,0.0485
file_22_bag_021,37,0,0.0058
file_22_bag_021,38,0,0.0047
file_22_bag_021,39,0,0.0006
file_22_bag_021,40,0,0.001
file_22_bag_021,41,0,0.0127
file_22_bag_021,42,0,0.0028
file_22_bag_021,43,0,0.0004
file_22_bag_021,44,0,0.0017
file_22_bag_021,45,0,0.0013
file_22_bag_021,46,0,0.0012
file_22_bag_021,47,0,0.0018
file_22_bag_021,48,0,0.0007
file_22_bag_021,49,0,0.0005
file_22_bag_021,50,0,0.0128
file_22_bag_021,51,0,0.002
file_22_bag_021,52,0,0.0177
file_22_bag_021,53,0,0.0922
file_22_bag_021,54,0,0.0031
file_22_bag_021,55,0,0.0029
file_22_bag_021,56,0,0.0009
file_22_bag_021,57,0,0.0029
file_22_bag_021,58,0,0.0014
file_22_bag_021,59,0,0.0009
file_22_bag_026,0,0,0.001
file_22_bag_026,1,0,0.0
file_22_bag_026,2,0,0.0
file_22_bag_026,3,0,0.0
file_22_bag_026,4,0,0.0012
file_22_bag_026,5,0,0.0
file_22_bag_026,6,0,0.0
file_22_bag_026,7,0,0.0052
file_22_bag_026,8,0,0.0002
file_22_bag_026,9,0,0.0
file_22_bag_026,10,0,0.0001
file_22_bag_026,11,0,0.0001
file_22_bag_026,12,0,0.0003
file_22_bag_026,13,1,0.0003
file_22_bag_026,14,1,0.0
file_22_bag_026,15,0,0.0137
file_22_bag_026,16,0,0.0026
file_22_bag_026,17,0,0.0006
file_22_bag_026,18,0,0.0881
file_22_bag_026,19,0,0.0004
file_22_bag_026,20,0,0.0003
file_22_bag_026,21,0,0.0079
file_22_bag_026,22,0,0.0112
file_22_bag_026,23,0,0.0015
file_22_bag_026,24,0,0.0009
file_22_bag_026,25,0,0.0
file_22_bag_026,26,0,0.0
file_22_bag_026,27,0,0.0038
file_22_bag_026,28,0,0.0041
file_22_bag_026,29,0,0.0019
file_22_bag_026,30,0,0.0
file_22_bag_026,31,0,0.0
file_22_bag_026,32,0,0.0
file_22_bag_026,33,0,0.018
file_22_bag_026,34,0,0.0025
file_22_bag_026,35,0,0.0017
file_22_bag_026,36,0,0.0018
file_22_bag_026,37,0,0.063
file_22_bag_026,38,0,0.0207
file_22_bag_026,39,0,0.0066
file_22_bag_026,40,0,0.0115
file_22_bag_026,41,0,0.0466
file_22_bag_026,42,0,0.1506
file_22_bag_026,43,0,0.0027
file_22_bag_026,44,0,0.0005
file_22_bag_026,45,0,0.1683
file_22_bag_026,46,0,0.1069
file_22_bag_026,47,0,0.0428
file_22_bag_026,48,1,0.0002
file_22_bag_026,49,0,0.0948
file_22_bag_026,50,0,0.0152
file_22_bag_026,51,0,0.0032
file_22_bag_026,52,0,0.0
file_22_bag_026,53,0,0.0001
file_22_bag_026,54,0,0.0
file_22_bag_026,55,0,0.0628
file_22_bag_026,56,0,0.0035
file_22_bag_026,57,0,0.0008
file_22_bag_026,58,0,0.0204
file_22_bag_026,59,0,0.0095
file_22_bag_027,0,0,0.0
file_22_bag_027,1,0,0.0004
file_22_bag_027,2,0,0.0019
file_22_bag_027,3,0,0.0113
file_22_bag_027,4,0,0.0293
file_22_bag_027,5,0,0.0042
file_22_bag_027,6,0,0.0196
file_22_bag_027,7,0,0.0286
file_22_bag_027,8,0,0.0007
file_22_bag_027,9,0,0.3542
file_22_bag_027,10,0,0.0069
file_22_bag_027,11,0,0.0049
file_22_bag_027,12,0,0.0
file_22_bag_027,13,0,0.0123
file_22_bag_027,14,0,0.0002
file_22_bag_027,15,0,0.0015
file_22_bag_027,16,0,0.0008
file_22_bag_027,17,0,0.0403
file_22_bag_027,18,1,0.0006
file_22_bag_027,19,1,0.0
file_22_bag_027,20,0,0.0443
file_22_bag_027,21,0,0.0
file_22_bag_027,22,0,0.3992
file_22_bag_027,23,0,0.0048
file_22_bag_027,24,0,0.0075
file_22_bag_027,25,0,0.0023
file_22_bag_027,26,0,0.0016
file_22_bag_027,27,0,0.0
file_22_bag_027,28,0,0.0001
file_22_bag_027,29,0,0.0002
file_22_bag_027,30,0,0.0
file_22_bag_027,31,0,0.0
file_22_bag_027,32,0,0.0
file_22_bag_027,33,0,0.0002
file_22_bag_027,34,0,0.0019
file_22_bag_027,35,0,0.0
file_22_bag_027,36,0,0.0
file_22_bag_027,37,1,0.0
file_22_bag_027,38,0,0.0006
file_22_bag_027,39,0,0.0
file_22_bag_027,40,0,0.0
file_22_bag_027,41,0,0.0
file_22_bag_027,42,0,0.0012
file_22_bag_027,43,0,0.0
file_22_bag_027,44,0,0.0
file_22_bag_027,45,0,0.0
file_22_bag_027,46,0,0.0008
file_22_bag_027,47,0,0.0055
file_22_bag_027,48,0,0.0002
file_22_bag_027,49,0,0.0058
file_22_bag_027,50,0,0.0004
file_22_bag_027,51,0,0.0002
file_22_bag_027,52,0,0.0005
file_22_bag_027,53,0,0.0013
file_22_bag_027,54,0,0.0001
file_22_bag_027,55,0,0.0
file_22_bag_027,56,0,0.0
file_22_bag_027,57,0,0.0016
file_22_bag_027,58,0,0.0002
file_22_bag_027,59,0,0.0018
file_22_bag_028,0,0,0.1704
file_22_bag_028,1,0,0.2816
file_22_bag_028,2,0,0.0083
file_22_bag_028,3,0,0.0115
file_22_bag_028,4,0,0.0332
file_22_bag_028,5,0,0.0482
file_22_bag_028,6,0,0.1761
file_22_bag_028,7,0,0.1285
file_22_bag_028,8,0,0.0053
file_22_bag_028,9,0,0.0442
file_22_bag_028,10,0,0.0014
file_22_bag_028,11,0,0.0779
file_22_bag_028,12,0,0.0004
file_22_bag_028,13,0,0.0026
file_22_bag_028,14,0,0.0006
file_22_bag_028,15,0,0.0006
file_22_bag_028,16,0,0.0001
file_22_bag_028,17,0,0.0001
file_22_bag_028,18,0,0.0
file_22_bag_028,19,0,0.0001
file_22_bag_028,20,0,0.0001
file_22_bag_028,21,0,0.0001
file_22_bag_028,22,0,0.0001
file_22_bag_028,23,0,0.0001
file_22_bag_028,24,0,0.0002
file_22_bag_028,25,0,0.0001
file_22_bag_028,26,0,0.0001
file_22_bag_028,27,0,0.0001
file_22_bag_028,28,0,0.0001
file_22_bag_028,29,0,0.001
file_22_bag_028,30,0,0.0001
file_22_bag_028,31,0,0.0006
file_22_bag_028,32,0,0.0005
file_22_bag_028,33,0,0.0001
file_22_bag_028,34,0,0.0001
file_22_bag_028,35,0,0.0005
file_22_bag_028,36,0,0.0004
file_22_bag_028,37,0,0.0001
file_22_bag_028,38,0,0.0004
file_22_bag_028,39,0,0.0003
file_22_bag_028,40,0,0.0002
file_22_bag_028,41,0,0.0002
file_22_bag_028,42,0,0.0001
file_22_bag_028,43,0,0.0001
file_22_bag_028,44,0,0.0002
file_22_bag_028,45,1,0.0001
file_22_bag_028,46,1,0.0
file_22_bag_028,47,0,0.0004
file_22_bag_028,48,0,0.0001
file_22_bag_028,49,0,0.0008
file_22_bag_028,50,0,0.0002
file_22_bag_028,51,1,0.0001
file_22_bag_028,52,0,0.0001
file_22_bag_028,53,0,0.0
file_22_bag_028,54,0,0.0001
file_22_bag_028,55,0,0.0003
file_22_bag_028,56,0,0.0002
file_22_bag_028,57,0,0.0006
file_22_bag_028,58,0,0.0002
file_22_bag_028,59,0,0.0001
file_22_bag_029,0,0,0.0121
file_22_bag_029,1,0,0.0191
file_22_bag_029,2,0,0.0277
file_22_bag_029,3,0,0.009
file_22_bag_029,4,0,0.014
file_22_bag_029,5,0,0.0239
file_22_bag_029,6,0,0.0161
file_22_bag_029,7,0,0.0137
file_22_bag_029,8,0,0.0319
file_22_bag_029,9,0,0.0202
file_22_bag_029,10,0,0.0103
file_22_bag_029,11,0,0.005
file_22_bag_029,12,0,0.0072
file_22_bag_029,13,0,0.0023
file_22_bag_029,14,0,0.0065
file_22_bag_029,15,0,0.0075
file_22_bag_029,16,0,0.0021
file_22_bag_029,17,0,0.0053
file_22_bag_029,18,0,0.003
file_22_bag_029,19,0,0.0397
file_22_bag_029,20,0,0.0202
file_22_bag_029,21,0,0.0177
file_22_bag_029,22,0,0.0416
file_22_bag_029,23,0,0.0241
file_22_bag_029,24,0,0.0173
file_22_bag_029,25,0,0.0216
file_22_bag_029,26,0,0.0488
file_22_bag_029,27,0,0.0101
file_22_bag_029,28,0,0.0114
file_22_bag_029,29,0,0.012
file_22_bag_029,30,0,0.0165
file_22_bag_029,31,0,0.0242
file_22_bag_029,32,0,0.1088
file_22_bag_029,33,0,0.015
file_22_bag_029,34,0,0.0099
file_22_bag_029,35,0,0.0024
file_22_bag_029,36,0,0.0024
file_22_bag_029,37,0,0.0035
file_22_bag_029,38,1,0.0023
file_22_bag_029,39,1,0.0018
file_22_bag_029,40,1,0.0076
file_22_bag_029,41,0,0.0183
file_22_bag_029,42,0,0.0292
file_22_bag_029,43,0,0.0094
file_22_bag_029,44,0,0.0086
file_22_bag_029,45,0,0.0068
file_22_bag_029,46,0,0.0274
file_22_bag_029,47,0,0.1019
file_22_bag_029,48,0,0.0107
file_22_bag_029,49,0,0.0097
file_22_bag_029,50,0,0.0191
file_22_bag_029,51,0,0.0055
file_22_bag_029,52,0,0.0057
file_22_bag_029,53,0,0.0024
file_22_bag_029,54,0,0.0019
file_22_bag_029,55,0,0.0024
file_22_bag_029,56,0,0.0051
file_22_bag_029,57,0,0.017
file_22_bag_029,58,0,0.0121
file_22_bag_029,59,0,0.0111
file_06_bag_009,0,0,0.0004
file_06_bag_009,1,0,0.0879
file_06_bag_009,2,0,0.0053
file_06_bag_009,3,0,0.0028
file_06_bag_009,4,0,0.0003
file_06_bag_009,5,0,0.0009
file_06_bag_009,6,0,0.0017
file_06_bag_009,7,0,0.014
file_06_bag_009,8,0,0.0022
file_06_bag_009,9,0,0.0046
file_06_bag_009,10,0,0.0009
file_06_bag_009,11,0,0.0053
file_06_bag_009,12,0,0.0114
file_06_bag_009,13,0,0.0002
file_06_bag_009,14,0,0.0062
file_06_bag_009,15,0,0.0042
file_06_bag_009,16,0,0.0138
file_06_bag_009,17,0,0.0026
file_06_bag_009,18,0,0.0048
file_06_bag_009,19,0,0.0032
file_06_bag_009,20,0,0.0021
file_06_bag_009,21,0,0.0144
file_06_bag_009,22,0,0.0016
file_06_bag_009,23,0,0.0021
file_06_bag_009,24,0,0.0001
file_06_bag_009,25,0,0.0075
file_06_bag_009,26,0,0.0011
file_06_bag_009,27,0,0.0001
file_06_bag_009,28,0,0.0005
file_06_bag_009,29,0,0.0006
file_06_bag_009,30,0,0.0012
file_06_bag_009,31,0,0.0019
file_06_bag_009,32,0,0.0006
file_06_bag_009,33,0,0.0002
file_06_bag_009,34,0,0.0046
file_06_bag_009,35,0,0.0029
file_06_bag_009,36,0,0.0003
file_06_bag_009,37,0,0.0003
file_06_bag_009,38,0,0.0041
file_06_bag_009,39,0,0.0008
file_06_bag_009,40,0,0.0001
file_06_bag_009,41,0,0.0846
file_06_bag_009,42,0,0.0056
file_06_bag_009,43,0,0.0001
file_06_bag_009,44,0,0.0
file_06_bag_009,45,0,0.0002
file_06_bag_009,46,0,0.039
file_06_bag_009,47,0,0.0007
file_06_bag_009,48,0,0.0584
file_06_bag_009,49,0,0.0025
file_06_bag_009,50,0,0.2521
file_06_bag_009,51,0,0.2544
file_06_bag_009,52,0,0.0677
file_06_bag_009,53,0,0.0048
file_06_bag_009,54,0,0.0018
file_06_bag_009,55,0,0.0013
file_06_bag_009,56,0,0.0021
file_06_bag_009,57,0,0.0015
file_06_bag_009,58,0,0.0018
file_06_bag_009,59,0,0.0011
file_06_bag_011,0,0,0.0019
file_06_bag_011,1,0,0.0016
file_06_bag_011,2,0,0.0032
file_06_bag_011,3,0,0.002
file_06_bag_011,4,0,0.0028
file_06_bag_011,5,0,0.0025
file_06_bag_011,6,0,0.0023
file_06_bag_011,7,0,0.0021
file_06_bag_011,8,0,0.0019
file_06_bag_011,9,0,0.0027
file_06_bag_011,10,0,0.003
file_06_bag_011,11,0,0.0032
file_06_bag_011,12,0,0.0032
file_06_bag_011,13,0,0.0048
file_06_bag_011,14,0,0.0028
file_06_bag_011,15,0,0.0027
file_06_bag_011,16,0,0.0033
file_06_bag_011,17,0,0.0047
file_06_bag_011,18,0,0.0024
file_06_bag_011,19,0,0.0041
file_06_bag_011,20,0,0.0028
file_06_bag_011,21,0,0.0044
file_06_bag_011,22,0,0.0035
file_06_bag_011,23,0,0.004
file_06_bag_011,24,0,0.0035
file_06_bag_011,25,0,0.0025
file_06_bag_011,26,0,0.0035
file_06_bag_011,27,0,0.004
file_06_bag_011,28,0,0.0029
file_06_bag_011,29,0,0.0024
file_06_bag_011,30,0,0.003
file_06_bag_011,31,0,0.004
file_06_bag_011,32,0,0.0408
file_06_bag_011,33,0,0.053
file_06_bag_011,34,0,0.0019
file_06_bag_011,35,0,0.0034
file_06_bag_011,36,0,0.0433
file_06_bag_011,37,0,0.0877
file_06_bag_011,38,0,0.1243
file_06_bag_011,39,0,0.2236
file_06_bag_011,40,0,0.0118
file_06_bag_011,41,0,0.0054
file_06_bag_011,42,0,0.0026
file_06_bag_011,43,0,0.0026
file_06_bag_011,44,0,0.0312
file_06_bag_011,45,0,0.1996
file_06_bag_011,46,0,0.0376
file_06_bag_011,47,0,0.0026
file_06_bag_011,48,0,0.0055
file_06_bag_011,49,0,0.002
file_06_bag_011,50,0,0.0019
file_06_bag_011,51,0,0.002
file_06_bag_011,52,0,0.0017
file_06_bag_011,53,0,0.0023
file_06_bag_011,54,0,0.0019
file_06_bag_011,55,0,0.0032
file_06_bag_011,56,0,0.0019
file_06_bag_011,57,0,0.002
file_06_bag_011,58,0,0.0039
file_06_bag_011,59,0,0.0027
file_06_bag_000,0,0,0.0162
file_06_bag_000,1,0,0.0123
file_06_bag_000,2,0,0.012
file_06_bag_000,3,0,0.0147
file_06_bag_000,4,0,0.0138
file_06_bag_000,5,0,0.0214
file_06_bag_000,6,0,0.0147
file_06_bag_000,7,0,0.021
file_06_bag_000,8,0,0.0165
file_06_bag_000,9,0,0.0153
file_06_bag_000,10,0,0.0191
